id,context,turn_cnt,speaker_idx,speaker_sex,speaker_age,intent,text
88552,계절/날씨,8,2번,여성,30대,(단언) 진술하기,그러게. 가을이 제일 좋은데 말이지.
142777,계절/날씨,12,3번,남성,20대,(단언) 주장하기,다 싫을 땐 집콕하면 완전 최고야
142137,계절/날씨,1,1번,여성,30대,(단언) 주장하기,전사 마을은 좀 으스스할 듯?
163882,계절/날씨,5,2번,여성,40대,(단언) 진술하기,저번에 국밥 먹었잖아
27121,계절/날씨,8,1번,여성,40대,(단언) 주장하기,그러려나 요즘 땀 안나서 산책하기 딱 좋은데 하하
139668,계절/날씨,11,2번,여성,30대,(표현) 긍정감정 표현하기,봉사하는 마음 좋다 하하
66436,계절/날씨,2,2번,여성,50대,(지시) 질문하기,거침없이 하이킥이 야동순재 나왔던 거지?
42471,계절/날씨,9,1번,여성,30대,(단언) 진술하기,내 말... 얇은 긴팔 입었는데 한낮 기온 27도였대
136780,계절/날씨,5,2번,여성,30대,(단언) 주장하기,밖에 나가기 딱 좋은 날씬데 ㅜㅜ
110475,계절/날씨,16,3번,남성,20대,(단언) 진술하기,맞아 **이가 그 겨울감성을 모르네
31060,계절/날씨,2,2번,남성,40대,(단언) 진술하기,그래. 덕분에 놀러가서 **이 물놀이도 했잖아
113012,계절/날씨,8,2번,여성,30대,(단언) 주장하기,그러니깐요 점점 동남아 날씨가 되어가는 기분이에요
74216,계절/날씨,11,2번,여성,20대,(단언) 주장하기,추워서 니트만 들고왔네~
94584,계절/날씨,5,1번,남성,20대,(단언) 진술하기,"맞아, 지난주에 갑자기 추워졌었어."
142057,계절/날씨,14,2번,남성,30대,(지시) 질문하기,별 완젼 쏟아지겠네 요새
84854,계절/날씨,1,1번,남성,20대,(지시) 질문하기,와 주말 날씨 봄?
111461,계절/날씨,2,2번,여성,20대,(단언) 주장하기,맞어
163852,계절/날씨,10,1번,남성,40대,(단언) 진술하기,"맞아, 계속 잠깐 왔다가 안왔다가"
27110,계절/날씨,12,1번,여성,30대,(지시) 질문하기,날씨 갠츤하지?
76598,계절/날씨,12,1번,여성,20대,(단언) 진술하기,키키 응 ㅜㅜ 대구는 잘 안 오니까
96332,계절/날씨,18,2번,남성,20대,(단언) 주장하기,나 지금 에어컨 바람 쐬고 있어서 갠츈해
140791,계절/날씨,30,3번,남성,20대,(단언) 주장하기,어디 놀러 갈려면 너네한테 물어봐야 할 거 같아 키키
89848,계절/날씨,3,1번,남성,20대,(단언) 진술하기,엉... 영하권으로 내려간다던데
64843,계절/날씨,2,2번,여성,50대,(단언) 주장하기,일교차가 심해 감기 조심해야 돼요
68187,계절/날씨,26,2번,여성,20대,(단언) 주장하기,눈썰매 진짜 짱재밌지
61565,계절/날씨,10,2번,여성,20대,(단언) 주장하기,와 니 친구도 죽다가 살았네...
81120,계절/날씨,5,1번,남성,20대,(지시) 질문하기,추위는 껴입으면 되지 않나?
91671,계절/날씨,5,3번,여성,20대,(단언) 주장하기,날씨가 갑자기 너무 추워졌다.
108089,계절/날씨,11,2번,여성,20대,(지시) 부탁하기,에이 설마 ㅠㅠ 무서운 소리 하지마 ㅠㅠ
139748,계절/날씨,18,2번,여성,20대,(단언) 진술하기,헐 나는 25도로 유지하는데 키키
104200,계절/날씨,8,2번,여성,20대,(단언) 주장하기,풀빵도 촉촉하고 맛나.
88571,계절/날씨,3,1번,여성,20대,(지시) 질문하기,먼지도 엄청 쌓여있겠지?
65908,계절/날씨,8,2번,남성,20대,(지시) 질문하기,그러면 겨울에서 바로 여름으로 가는건데?
135688,계절/날씨,1,1번,여성,20대,(단언) 진술하기,오늘이야 말로 진정한 가을 날씨였어
141757,계절/날씨,3,1번,여성,20대,(단언) 주장하기,음 서울은 그래도 춥긴 추워 키키
141291,계절/날씨,19,2번,남성,30대,(지시) 질문하기,에어쇼 보러 갔었구나?
75333,계절/날씨,10,2번,남성,20대,(단언) 주장하기,웬만한 롱패딩보다 더 좋았어
94674,계절/날씨,1,1번,여성,30대,(지시) 질문하기,가을되니까 왜 여름이 그립지?
105377,계절/날씨,11,3번,여성,30대,(단언) 주장하기,요즘 날씨로 생각하면 여름이 더 좋을수도 있겠다 싶어~
100178,계절/날씨,2,2번,남성,30대,(단언) 주장하기,이제 가을이 오는 듯
67487,계절/날씨,18,3번,여성,30대,(단언) 진술하기,ㅠㅠ 눈도 쌓여있고
33558,계절/날씨,12,2번,남성,30대,(단언) 주장하기,추석끝나면 이제 완전 쌀쌀해질걸
163797,계절/날씨,11,2번,여성,40대,(단언) 주장하기,애들은 더 놀자고 하는데 내가 비 맞기 싫어서 그냥 집에 왔지
107997,계절/날씨,6,2번,남성,40대,(단언) 진술하기,그런데 정부는 예전에 그거 중국 탓 아니라고 했잖아.
134396,계절/날씨,17,2번,여성,20대,(단언) 진술하기,ㅇㅈㅇㅈ ㅜㅜ지난 주에 두꺼운 코트 입었다가 죙일 들구 다녀서 팔 알 배겼었는데 ㅎ
63701,계절/날씨,15,1번,여성,20대,(지시) 질문하기,감독은 너가 맡는 거지 친구야?
110489,계절/날씨,11,2번,남성,30대,(단언) 주장하기,남자의 계절이잖냐
71514,계절/날씨,9,1번,여성,20대,(단언) 주장하기,비가 그쳤다니 다행이다
88551,계절/날씨,6,1번,여성,30대,(단언) 주장하기,그래야 될 것 같아.
129856,계절/날씨,5,2번,여성,20대,(단언) 주장하기,출근할 때는 추운데 점심때 밥 먹으러 가면 더워 ㅠㅠ
105423,계절/날씨,14,2번,여성,20대,(지시) 충고/제안하기,그래 **야 날씨 따위 이겨내자!
23078,계절/날씨,9,1번,여성,40대,(단언) 주장하기,학교에서는 에어컨 때문에 춥고... 집에서는 선풍기 때문에 춥고...
141717,계절/날씨,15,1번,여성,20대,(단언) 주장하기,맞아~ 갈대 밭 가서 사진 찍을 거야
19217,계절/날씨,22,1번,남성,40대,(단언) 진술하기,무서운것보다 그 물을 퍼내야하니 비는 오는데 비 다 맞고...그런 기억 나요... 키키
134396,계절/날씨,2,2번,여성,20대,(단언) 주장하기,헐 진짜? 왠지 일하면서 덥더라 ㄷ ㄷ
91651,계절/날씨,9,3번,여성,20대,(단언) 진술하기,낮에는 그래도 좀 따듯해ㅠㅠ
88512,계절/날씨,5,1번,여성,30대,(단언) 진술하기,하하 맞아요. 오늘은 필요가 없었어요
81191,계절/날씨,9,1번,여성,30대,(단언) 진술하기,아주 좋은 맛이었지
168067,계절/날씨,7,1번,남성,20대,(지시) 질문하기,그렇게 온도가 떨어졌어?
23088,계절/날씨,9,2번,여성,30대,(단언) 진술하기,건물주는 뭐랴
58865,계절/날씨,20,1번,여성,20대,(단언) 진술하기,하긴 나도 날씨 운 좋은 편이야
168247,계절/날씨,13,2번,남성,20대,(단언) 주장하기,키키 형이랑 시간만 맞으면 가능하지
142137,계절/날씨,18,2번,여성,30대,(단언) 주장하기,거기 가면 맨날 죽어서 비석 생김 ㅜㅜ
41019,계절/날씨,3,2번,여성,30대,(단언) 진술하기,해가 좀 더 직사광선
60221,계절/날씨,1,1번,여성,20대,(단언) 주장하기,장마 시즌 싫어
83811,계절/날씨,4,1번,여성,30대,(단언) 반박하기,키키 강아지랑 뛰러 나가야 한다 키키
89030,계절/날씨,2,2번,여성,20대,(단언) 주장하기,언니 저는 가을이 제일 좋아요
81225,계절/날씨,1,1번,남성,20대,(단언) 주장하기,가을이 오면 좋겠어
65887,계절/날씨,1,1번,남성,20대,(단언) 진술하기,올해는 태풍이 많이 안온거 같아
139208,계절/날씨,15,3번,남성,20대,(단언) 진술하기,맥날 이번에 갔는데...
166644,계절/날씨,22,3번,남성,30대,(단언) 주장하기,맞아 후드 티 입고 다닐 날씨 딱이야
110801,계절/날씨,12,2번,남성,20대,(지시) 충고/제안하기,그러니까 작은 우산 하나 챙겨다니지 키키
63922,계절/날씨,4,1번,여성,30대,(단언) 주장하기,비 오면 바람도 같이 불어서 시러여 ㅠㅠ
24684,계절/날씨,2,2번,여성,30대,(지시) 질문하기,네 아이들 옷 어떻게 입히시나요
144638,계절/날씨,9,1번,남성,20대,(지시) 질문하기,아 지금 산책 나간 거야? 키키
41021,계절/날씨,5,2번,여성,30대,(언약) 약속하기(제3자와)/(개인적 수준),필테 갓다가 집콕할거얌
21341,계절/날씨,14,2번,여성,30대,(단언) 주장하기,대국이었어 우린 키키
163840,계절/날씨,8,2번,여성,40대,(단언) 주장하기,기다려봐 한번 찾아볼게
81210,계절/날씨,5,2번,여성,20대,(단언) 진술하기,그니까 나 트렌치 코트 아직 개시도 못했는데 ㅜㅜ
130578,계절/날씨,4,2번,남성,20대,(단언) 주장하기,하도 시끄러워서 그냥 안 날아오게 해놨음
144818,계절/날씨,3,1번,남성,20대,(단언) 주장하기,응 벌써 팔고 있던데?
62548,계절/날씨,6,1번,여성,30대,(단언) 진술하기,그치만 잘 때 닫기에는 또 더운느낌 키키 일단은 다 선풍기 켜놨어요~
91691,계절/날씨,9,3번,여성,40대,(단언) 진술하기,겨울이 점점 길어지니 단단히 준비 하시는게 좋을꺼 같아요
89988,계절/날씨,6,2번,여성,20대,(단언) 주장하기,완전 겨울 아니냐고 ㅜㅜ
42250,계절/날씨,9,2번,여성,20대,(단언) 진술하기,맞어 너무 바람 부니께 시끄러워서 깰까 봐
84191,계절/날씨,32,3번,남성,30대,(단언) 주장하기,맞아 간절기에 비염 환자들은 힘들지
74231,계절/날씨,12,1번,남성,30대,(지시) 충고/제안하기,겨울이 오면 고구마도 추어탕도 같이 먹으로 가자.
137661,계절/날씨,13,1번,여성,30대,(언약) 약속하기(제3자와)/(개인적 수준),맞아 ㅠㅠ 여름에 시원한 수박들고 계곡 가자
86166,계절/날씨,5,1번,여성,20대,(단언) 진술하기,나도 진짜 추위안타는데 드 디 어 간절기 아우터 한개 꺼내입음 키키
92070,계절/날씨,4,1번,남성,10대,(단언) 진술하기,번개 치는 소리 엄청 놀라서 심장 멎는 줄 알았어.
165424,계절/날씨,10,2번,남성,30대,(단언) 주장하기,와 그 정도가 무섭다 진짜
166324,계절/날씨,11,2번,여성,20대,(지시) 질문하기,키키 너 머리 하고 어디 가냐!
73334,계절/날씨,8,3번,여성,30대,(지시) 질문하기,왜 눈이 어때서
88473,계절/날씨,1,1번,남성,30대,(지시) 질문하기,오늘 날씨 어때요?
89011,계절/날씨,10,2번,남성,20대,(지시) 충고/제안하기,고마워. 너도 겨울감기 조심해.
44455,계절/날씨,9,1번,남성,60대 이상,(지시) 질문하기,헐 어떻게 아셨어요?
111742,계절/날씨,10,2번,남성,20대,(단언) 진술하기,응 근데 아직은 안 올 꺼 같아서 뛰어 갈라고 준비 중이야...
139008,계절/날씨,6,2번,남성,30대,(단언) 주장하기,인공비 뿌려서 미세먼지 좀 없애라
165684,계절/날씨,7,1번,여성,20대,(단언) 주장하기,가을마다 감기에 꼭 걸려 나는
84511,계절/날씨,9,2번,여성,30대,(단언) 주장하기,겨울 너무 싫은 것
49065,계절/날씨,14,1번,여성,30대,(지시) 질문하기,그러니까! 키키 10월 되면 이제 춥다는 말 나오겠제?
19224,계절/날씨,19,2번,여성,40대,(단언) 주장하기,이제 더위도 거의 다 끝난 듯
129496,계절/날씨,7,3번,여성,20대,(단언) 주장하기,차라리 겨울이 빨리 오등가 ㅠㅠ
104226,계절/날씨,11,1번,여성,20대,(단언) 주장하기,여름과 겨울이 공존하는 패션이네
108003,계절/날씨,10,2번,여성,30대,(단언) 진술하기,라디에이터는 잠깐 틀어도 7만원 나오던데.
91667,계절/날씨,15,3번,남성,50대,(단언) 주장하기,첫 눈이라도 내리면  좋겠네요
33568,계절/날씨,9,1번,여성,20대,(지시) 충고/제안하기,옷 잘 챙겨 입어야지
92090,계절/날씨,5,2번,여성,30대,(단언) 주장하기,계속 추워지니까 감기도 걸리기 쉽고
86165,계절/날씨,5,2번,여성,20대,(단언) 주장하기,더워서 핫하게 입을 수 있다는 점이 좋지
74833,계절/날씨,14,2번,여성,20대,(단언) 주장하기,진짜 겨울엔 뀰 까먹는 게 최고지
65926,계절/날씨,9,1번,여성,30대,(단언) 진술하기,너도 나도 겨울에 참 고생이다
65903,계절/날씨,8,2번,남성,20대,(지시) 충고/제안하기,저녁에 시간되면 같이 뛰자
167184,계절/날씨,1,1번,남성,30대,(지시) 질문하기,넘 춥지 않니?
77331,계절/날씨,12,1번,여성,30대,(지시) 질문하기,느낌인가?
33537,계절/날씨,8,2번,남성,40대,(단언) 주장하기,바람 불어서 시원할거야
144398,계절/날씨,11,1번,남성,30대,(단언) 주장하기,아 그래 ㅠㅠ
136279,계절/날씨,14,1번,남성,20대,(단언) 주장하기,특히 가을 코트 진짜 이쁘더라구 키키
65846,계절/날씨,8,2번,여성,50대,(단언) 진술하기,게다가 토종닭이 너무 맛있었어요
86191,계절/날씨,14,3번,여성,40대,(지시) 충고/제안하기,그래 어서 들어가. 너무 위험하다.
42150,계절/날씨,15,1번,여성,20대,(단언) 진술하기,사실 나도 안 먹어봐서 먹어보고 싶다는 뜻이었어 ^^
21334,계절/날씨,23,2번,여성,20대,(단언) 주장하기,맞어...그래도 가을날씨 오매불망 기다렸다
3109,계절/날씨,5,1번,여성,20대,(단언) 진술하기,아니 오늘 비 안온다면서 또 비온다는데? 맨날 와
74813,계절/날씨,12,2번,여성,20대,(단언) 주장하기,이건 뭐 너무 애매해 ㅠㅠ
131765,계절/날씨,6,1번,남성,20대,(단언) 주장하기,센치해지는 계절이지 가을이 진짜
21350,계절/날씨,15,2번,여성,30대,(단언) 주장하기,과일도많고 생명력이 느껴져서요
166104,계절/날씨,7,2번,남성,30대,(단언) 주장하기,아니 아니
130863,계절/날씨,9,2번,여성,20대,(단언) 진술하기,우리 집은 조금 추워서 벌써 보일러 틀고 있어 ㅠㅠ
77363,계절/날씨,13,2번,여성,40대,(단언) 주장하기,추워가 감기 걸리면 큰일이지
100598,계절/날씨,20,3번,남성,20대,(단언) 주장하기,맨날 봄 가을만 있었으면 좋겠다
105453,계절/날씨,1,1번,여성,20대,(단언) 진술하기,바닷가 날씨 너무 좋다
108026,계절/날씨,5,1번,여성,20대,(지시) 질문하기,사서 군대에 가져간거야?
81122,계절/날씨,7,1번,여성,20대,(단언) 주장하기,예쁘게 레이어드할 수 있다구.
114420,계절/날씨,11,2번,여성,40대,(지시) 충고/제안하기,그래. 정신은 육체를 지배 한다잖어.
95023,계절/날씨,8,2번,남성,30대,(단언) 진술하기,비오고 나니까 완전 시원해졌어 키키
113011,계절/날씨,9,2번,여성,30대,(지시) 질문하기,봄볕이 더 그렇죠?
64722,계절/날씨,7,2번,남성,20대,(단언) 주장하기,굴러댕기면서 자고든
172265,계절/날씨,6,2번,남성,30대,(단언) 주장하기,웅 내 여자친구가 나 델다줘 키키 멋있지
100818,계절/날씨,10,2번,남성,30대,(지시) 질문하기,키키 아 그래?
81142,계절/날씨,12,1번,여성,20대,(단언) 진술하기,가는 길에 바람이 이제 가을이라 많이 서늘해졌더라
62536,계절/날씨,10,1번,여성,30대,(단언) 주장하기,이름도 가을이랑 딱 이네 언니 키키
77321,계절/날씨,6,2번,여성,30대,(단언) 주장하기,얇은 긴팔이나 반팔을 입히고 점퍼를 입혀야겠네요
59170,계절/날씨,13,1번,여성,40대,(단언) 진술하기,**이 긴 팔 옷 정리를 아직 못 끝냄...
33545,계절/날씨,11,1번,여성,40대,(단언) 주장하기,이동할 때는 무조건 해뜨는 게 나아
110486,계절/날씨,13,3번,여성,40대,(지시) 질문하기,감기약도 먹어야 하는 거 아니야?
86196,계절/날씨,19,2번,여성,30대,(단언) 주장하기,요즘은 가을이 너무 짧아진거 같아
104228,계절/날씨,1,1번,여성,20대,(단언) 주장하기,긴팔 입을 수 있는 날씨를 즐기세요
165564,계절/날씨,7,1번,여성,20대,(단언) 진술하기,여름에는 벌레도 너무 많고 더워서 싫어 땀나는게 싫거든
163652,계절/날씨,19,2번,남성,20대,(단언) 진술하기,나 본 적 있어 키키
3122,계절/날씨,15,1번,남성,30대,(단언) 주장하기,아 잘하셨어요 키키
91708,계절/날씨,14,2번,남성,20대,(단언) 주장하기,오늘 아침에 비가 짧게 와서 아쉬웠어
3126,계절/날씨,26,1번,여성,30대,(단언) 주장하기,매녀 그러면 어케사누... 이번여름그래도 너무 더웟잔슴
44475,계절/날씨,11,1번,남성,20대,(단언) 진술하기,아하 그치 겨울은 그래도 껴입으면 되긴핵서 하하
65857,계절/날씨,7,1번,여성,30대,(단언) 주장하기,아 왠지 올해 고생할 것 같은 느낌이 온다.
67287,계절/날씨,20,1번,여성,20대,(단언) 주장하기,좀 그쳤다 싶으면 오고 그쳤다 싶으면 오고
112979,계절/날씨,2,2번,여성,20대,(표현) 감사하기,항상 알려 주셔서 감사합니다...
105435,계절/날씨,4,1번,여성,40대,(단언) 주장하기,그러게...환경 보전 신경써야 되는데
95793,계절/날씨,9,3번,여성,40대,(단언) 진술하기,우린 여름 옷도 안넣었어
133456,계절/날씨,16,1번,여성,20대,(단언) 진술하기,진짜 겨울이 너무 실감 나네 ㅜ
137080,계절/날씨,1,1번,남성,20대,(단언) 주장하기,추운 겨울에는 여행은 별로야
42250,계절/날씨,3,1번,여성,30대,(단언) 진술하기,내일은 태풍이래!
133476,계절/날씨,19,1번,여성,30대,(단언) 주장하기,그래 다음에 같이 가자!
131645,계절/날씨,17,2번,여성,50대,(단언) 주장하기,덥지도 않고 좋지
131705,계절/날씨,11,1번,남성,20대,(단언) 진술하기,태풍 너무 무서워서 집에만 이써
91687,계절/날씨,10,3번,남성,40대,(단언) 진술하기,지난겨울엔 거실이 따뜻해서 온수매트 한번도 안틀었던거 같네요
139608,계절/날씨,13,1번,여성,30대,(지시) 질문하기,키키 지구 과학 하신 분 없나요
99714,계절/날씨,5,2번,남성,20대,(단언) 주장하기,따뜻하게 입는 건 건강에 정말 좋아
144058,계절/날씨,1,1번,남성,30대,(지시) 질문하기,대전 날씨 어때...
141271,계절/날씨,13,2번,남성,30대,(지시) 질문하기,토욜 가니 일욜 가니?
163212,계절/날씨,4,2번,남성,20대,턴토크 사인(관습적 반응),에?
86198,계절/날씨,16,2번,여성,30대,(단언) 진술하기,맞어 눈보기 힘들어
42853,계절/날씨,17,1번,여성,30대,(단언) 주장하기,제발 이번 겨울은 덜 춥기를 바랄 뿐...
83031,계절/날씨,10,2번,남성,20대,(단언) 주장하기,와 그러면 안 졸리다가도 들어가면 졸린 거 아니야?
36198,계절/날씨,8,2번,남성,40대,(단언) 주장하기,내일은 해 뜰 것 같아
99454,계절/날씨,13,3번,남성,20대,(단언) 진술하기,그래서 요즘엔 가디건만 입고 다녀
163953,계절/날씨,4,1번,남성,40대,(단언) 주장하기,"추울 때 짬뽕 좋지, 사거리쪽에 짬뽕 전문점 있어"
99956,계절/날씨,15,3번,여성,30대,(단언) 주장하기,산모기는 대빵 크게 빨갛게 되던데
66947,계절/날씨,12,1번,여성,30대,(단언) 주장하기,이런 이런 겨울은 가릴 수 있어서 관찮을 꺼야
31067,계절/날씨,7,1번,여성,40대,(단언) 주장하기,온도가 확 떨어졌지? 완전 가을이야
75813,계절/날씨,26,2번,남성,20대,(단언) 진술하기,키키 다 타버려서 없었어…
74214,계절/날씨,2,2번,여성,20대,(단언) 주장하기,춥제 키키 ㅜㅜ흑 두꺼운 가디건 입어야겠다.
69227,계절/날씨,24,2번,여성,20대,(단언) 주장하기,아 태풍 빨리 지나갔으면 좋겠다
129996,계절/날씨,9,1번,여성,20대,(단언) 주장하기,이제 곧 겨울이라 눈도 올 거고
91689,계절/날씨,4,1번,여성,30대,(단언) 진술하기,일어나 보니 얼어 있었어요.
59026,계절/날씨,7,1번,여성,40대,(단언) 진술하기,당장 신랑 퇴근할 때 우산 안써도 될듯 하하
24674,계절/날씨,15,2번,여성,40대,(단언) 진술하기,그렇다고하네
171724,계절/날씨,9,1번,남성,30대,(단언) 진술하기,학교도 휴교하고 가게들도 다 문 닫고 그랬나 봐
67687,계절/날씨,16,2번,여성,20대,(단언) 진술하기,키키 진짜 걸어갈 때 차 사고 싶은 충동 들어
3115,계절/날씨,11,1번,여성,40대,(단언) 진술하기,소나기 하니깐... 소설 생각이 나네요... 어렸을 때 심쿵했는데... ㅋ
33499,계절/날씨,10,2번,여성,20대,(단언) 주장하기,걱정했는데 괜한걱정이어떠.
82731,계절/날씨,1,1번,여성,20대,(단언) 진술하기,이장우가 날씨 요정이래 키키
81224,계절/날씨,8,2번,남성,20대,(단언) 주장하기,그러게 아니면 우박이 내릴 수도 있고
81174,계절/날씨,11,1번,여성,30대,(단언) 주장하기,[이모티콘]
142297,계절/날씨,4,1번,여성,30대,(지시) 충고/제안하기,겨울 되기 전에 오셈
163950,계절/날씨,12,3번,남성,40대,(단언) 주장하기,냅둬 나가보면 알게 될꺼야
71573,계절/날씨,8,1번,여성,20대,(지시) 충고/제안하기,난 사계절 중에 겨울이 제일 싫어ㅜㅜ
44438,계절/날씨,9,1번,여성,20대,(지시) 질문하기,제일 좋아하는 계절이 뭐냐?
139368,계절/날씨,6,1번,여성,30대,(단언) 주장하기,이제 완전 겨울일 껄...
94596,계절/날씨,13,2번,여성,30대,(단언) 주장하기,김밥은 체할 것 같고 따뜻한 컵라면과 함께 치킨을 먹어될 날씨야.
3103,계절/날씨,12,2번,여성,30대,(언약) 약속하기(제3자와)/(개인적 수준),글쎄 날씨에 대해서 좀 더 알아봐야겠구나
61155,계절/날씨,12,2번,남성,20대,(단언) 주장하기,그래서 더 좋아 키키
67487,계절/날씨,20,2번,여성,30대,(단언) 주장하기,출근 유니폼임... 키키 롱패딩. 키키
65878,계절/날씨,6,2번,남성,20대,(단언) 진술하기,작년에도 11월말에 첫눈왔다고 하더라고
95728,계절/날씨,5,2번,남성,30대,(단언) 주장하기,여름에는 시원한 곳에서 따뜻한 국물 먹는 것도 맛잇는 것 같아.
171904,계절/날씨,2,2번,남성,30대,(단언) 주장하기,맞아 이제 진짜 패딩 입어야 돼 키키
62538,계절/날씨,5,2번,여성,40대,(단언) 진술하기,근데 이좁은 한국에 날씨가 너무달라
68047,계절/날씨,12,1번,여성,30대,(지시) 질문하기,키키 어릴 때 태풍 안 왔니? 키키
99714,계절/날씨,20,2번,남성,20대,(단언) 주장하기,핫팩은 군대에서나 좀 썼던 물품이지
84111,계절/날씨,15,3번,여성,20대,(단언) 진술하기,가을 하늘을 올려다보지 않았다니!
86192,계절/날씨,6,3번,여성,30대,(단언) 진술하기,그런가? 나는 아직은 반팔을 입어도 괜찮던데
130237,계절/날씨,5,2번,여성,20대,(단언) 주장하기,키키 그랬겠다 키키
95750,계절/날씨,4,1번,여성,40대,(지시) 충고/제안하기,네 그럼 집에만 있는걸로 해보세요
81178,계절/날씨,1,1번,여성,30대,(단언) 진술하기,알고리즘이 노래를 추천해 줬어
166124,계절/날씨,12,1번,남성,30대,(단언) 진술하기,난 본 적 있어 하하
58725,계절/날씨,18,2번,남성,30대,(지시) 질문하기,너희들 이산화탄소를 줄이기 위해 뭘 하고 있니 ?
163822,계절/날씨,7,1번,남성,40대,(단언) 주장하기,전골 저번에 먹어서 별로 안땡기는데
21310,계절/날씨,2,2번,여성,30대,(단언) 반박하기,어 온도
131845,계절/날씨,13,3번,남성,20대,(지시) 질문하기,우리 머리만 해?
61665,계절/날씨,15,1번,여성,20대,(단언) 진술하기,키키 네 키키 거기 좋아해서 자주 가요 키키
137841,계절/날씨,4,1번,남성,20대,(단언) 주장하기,응 이런 날씨 너무 좋아
44468,계절/날씨,6,2번,여성,50대,(단언) 진술하기,엄마 핸드폰에 18도라고 뜨는데?
131525,계절/날씨,17,1번,여성,20대,(단언) 진술하기,키키 어 맞아 근데 봐도 모르는 게 함정
19749,계절/날씨,18,2번,남성,20대,(단언) 주장하기,날씨가 계속 열대야가 있는것 같아요
96552,계절/날씨,13,3번,남성,20대,(단언) 진술하기,진주가 태풍도 피해간다고 하던대 사람들이 키키
77328,계절/날씨,13,1번,여성,30대,(단언) 주장하기,이게 트레이너의 삶인가
91716,계절/날씨,5,2번,여성,20대,(단언) 진술하기,**이 시원한거 좋아하잖아...
137180,계절/날씨,12,2번,남성,20대,(지시) 충고/제안하기,눈사움 하자
48027,계절/날씨,10,2번,여성,30대,(지시) 충고/제안하기,날씨 좋잖아 동네 커피라도 한잔 쌔리라우
83351,계절/날씨,6,3번,여성,20대,(단언) 주장하기,그거 카더라 아님? 키키 작은 우산이라도 챙겨야겠음 나도
137440,계절/날씨,12,3번,여성,30대,(단언) 주장하기,그래 ㅜㅜ 너무 이쁘든데 수목원도 이쁘드라
129976,계절/날씨,16,3번,남성,20대,(단언) 주장하기,맞아
171964,계절/날씨,11,2번,남성,30대,(지시) 질문하기,키키 진짜 추억이다 요즘은 그렇게 안 놀겠지?
44454,계절/날씨,11,1번,남성,60대 이상,(단언) 주장하기,어디론가 훌쩍 떠나고 싶어 지네요
71532,계절/날씨,4,2번,여성,30대,(단언) 진술하기,"응, 우리나라 아닌 것 같더라."
88457,계절/날씨,9,2번,남성,30대,(단언) 진술하기,저번에 이야기하신 귤피차 드시면 되겠네요 하하
128166,계절/날씨,3,1번,남성,20대,(단언) 주장하기,"거의 창문 앞까지 햇빛이 들어오더니, 계절마다 해의 위치가 바뀌는게 참 신기해."
88442,계절/날씨,2,2번,여성,30대,(단언) 진술하기,그러게 어제 날씨 쌀쌀하던데 오늘은 햇빛 나네.
41830,계절/날씨,15,3번,여성,20대,(단언) 주장하기,일단 집 밖으로 나가는 것 자체가 맘에 안 듬
167504,계절/날씨,5,2번,남성,30대,(단언) 주장하기,아 맞아
76518,계절/날씨,10,1번,남성,20대,(단언) 주장하기,그치?
812,계절/날씨,20,2번,여성,20대,(단언) 주장하기,맞아요 키키
81142,계절/날씨,2,2번,남성,20대,(지시) 질문하기,그래? 따뜻한 옷은 있어?
42873,계절/날씨,6,1번,여성,30대,(단언) 진술하기,여름이 더우면 겨울이 춥다 하잖아 ㅠ
58505,계절/날씨,11,1번,여성,30대,(단언) 주장하기,ㅜㅜ 그러네요 ㅜㅜ 천재지변이 더 심해져서 큰일이에요
91668,계절/날씨,10,2번,여성,30대,(단언) 주장하기,온수매트하니 따뜻하게 누워있고 싶네요.
114414,계절/날씨,4,1번,남성,40대,(지시) 질문하기,웬일이야 형님이 안 춥다고 하고
95123,계절/날씨,24,1번,여성,20대,(단언) 주장하기,으 싫어 난 습해서 너무 싫음
67787,계절/날씨,2,2번,여성,20대,(단언) 진술하기,너무 더웟 더웟
136420,계절/날씨,3,3번,여성,30대,(단언) 주장하기,맞아
21316,계절/날씨,21,2번,여성,20대,(단언) 주장하기,맞아 ㅜㅜ 나도 수건 해놨다... 늦게 마르겠지만 ㅜㅜ
3118,계절/날씨,10,1번,여성,20대,(단언) 주장하기,그나마 태풍 아닌게 어디야
108102,계절/날씨,9,1번,남성,20대,(단언) 진술하기,헬멧을 쓰고 이동하니까 그래도 안전하더라
138828,계절/날씨,1,1번,여성,20대,(단언) 주장하기,그래도 날씨가 많이 풀렸다
67927,계절/날씨,9,2번,여성,20대,(단언) 진술하기,창원 지금 비 와...
166324,계절/날씨,17,1번,여성,30대,(단언) 주장하기,키키 날씨 요정이면 비 안 오겠네
131625,계절/날씨,11,1번,여성,20대,(단언) 주장하기,나도 전자기기 다 내려놓고 이불 속으로 들어가 키키
112812,계절/날씨,1,1번,남성,30대,(단언) 진술하기,지금 계절이 바뀌고 있어.
76113,계절/날씨,18,3번,남성,20대,(단언) 주장하기,그래 룸메이트 있으면 배려하자
75073,계절/날씨,10,3번,여성,30대,(단언) 주장하기,노래만 들어도 설렘 키키 금방 지니 아쉽지만 ㅠㅠ
45264,계절/날씨,5,1번,여성,30대,(단언) 주장하기,난 집은 좀 더운 느낌인데... 그래도 에어컨은 안 켜고 자도 된다!
